rule_key,domain,severity,status,device_id,zone_id,hall_id,event_timestamp,detected_at,trigger_value,threshold_value,message,escalation_level,metadata,recommended_action,action_status,auto_response_executed,acknowledged_by,acknowledged_at,resolved_at,response_type,response_action
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-26T21:38:00+00:00,2026-01-26 21:38:00+00:00,19.42,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.42 < 20.,0,"{""readingId"": ""517389f4-1c52-47cb-aa49-2432deba59a5"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-26 21:56:00+00:00,2026-01-27 09:55:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T21:38:00+00:00,2026-01-26 21:38:00+00:00,268.16,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=268.16 > 50.,1,"{""readingId"": ""ca2aef99-50d4-4552-a802-3c76f6bdde4c"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 18:08:00+00:00,2026-01-28 07:27:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_HIGH_EMISSIONS,SUSTAINABILITY,MEDIUM,NEW,ENVZD12,zoneD,HZD02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,1597.0,1500.0,SUS_HIGH_EMISSIONS triggered: co2ppm=1597.0 > 1500.,0,"{""readingId"": ""ba35c641-9be8-4424-9c87-82f9eb995df0"", ""readingType"": ""environment""}",Review system status,COMPLETED,True,104,2026-01-27 14:42:00+00:00,2026-01-29 12:05:00+00:00,AUTOMATED,Automated system mitigation applied
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA18,zoneA,HZA03,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.27,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.27 < 20.,0,"{""readingId"": ""6fdcace2-2b82-44a7-80ee-cd6bf4403645"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 11:14:00+00:00,2026-01-29 04:18:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.18,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.18 < 20.,0,"{""readingId"": ""5ef88e80-7cde-448f-aa2e-f2ee18dbf373"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 11:32:00+00:00,2026-01-28 08:03:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA12,zoneA,HZA02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.13,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.13 < 20.,0,"{""readingId"": ""a6415a1b-e8ff-43c2-a7fa-150fa57e9db2"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 01:35:00+00:00,2026-01-28 11:22:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,352800.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=352800.0 > 60.,0,"{""readingId"": ""565b7d83-fb26-411e-9614-5e62735ba366"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 13:17:00+00:00,2026-01-28 08:23:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.49,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.49 < 20.,0,"{""readingId"": ""059d9968-9b4c-419c-8483-c3741aa69361"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 03:44:00+00:00,2026-01-27 08:00:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB23,zoneB,HZB04,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.08,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.08 < 20.,0,"{""readingId"": ""73600cb1-014a-4b88-a8df-8091a028ac2f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-26 22:39:00+00:00,2026-01-28 18:24:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB29,zoneB,HZB05,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.56,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.56 < 20.,0,"{""readingId"": ""b676a37a-6812-4388-b05a-a370a07c5063"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 02:43:00+00:00,2026-01-29 01:16:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB35,zoneB,HZB06,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.04,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.04 < 20.,0,"{""readingId"": ""3a704519-c0ec-4a7e-ab57-9546143d21f3"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 02:39:00+00:00,2026-01-28 17:22:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_AIR_QUALITY_001,OPERATIONS,MEDIUM,NEW,ENVZD12,zoneD,HZD02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,1597.0,1200.0,OPS_AIR_QUALITY_001 triggered: co2ppm=1597.0 > 1200.,0,"{""readingId"": ""ba35c641-9be8-4424-9c87-82f9eb995df0"", ""readingType"": ""environment""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 16:39:00+00:00,2026-01-29 07:01:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA35,zoneA,HZA06,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.24,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.24 < 20.,0,"{""readingId"": ""101710c5-d784-438e-bb39-fd4d31f6cb22"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 11:21:00+00:00,2026-01-27 20:48:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,400020.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=400020.0 > 60.,0,"{""readingId"": ""0a877d18-b003-4d09-b9fc-b46f487fa457"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 01:07:00+00:00,2026-01-28 02:15:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB17,zoneB,HZB03,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.09,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.09 < 20.,0,"{""readingId"": ""6122d323-6295-48a6-8583-33eb9f2fbcdf"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 18:35:00+00:00,2026-01-27 21:32:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,96780.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=96780.0 > 60.,0,"{""readingId"": ""93d8f7ba-6e8f-490b-ba7f-b8326998350a"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 11:06:00+00:00,2026-01-28 05:39:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB11,zoneB,HZB02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.28,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.28 < 20.,0,"{""readingId"": ""dbbe3f77-527a-4b7f-b3ed-84e1b6277420"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 17:59:00+00:00,2026-01-29 01:47:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,576720.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=576720.0 > 60.,0,"{""readingId"": ""7148bbbb-a241-4c44-a12e-ca304a94f757"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 18:20:00+00:00,2026-01-28 22:39:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD16,zoneD,HZD03,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.11,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.11 < 20.,0,"{""readingId"": ""31664950-9d57-4b11-be9a-9cde857488b6"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 16:24:00+00:00,2026-01-28 16:30:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA24,zoneA,HZA04,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.68,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.68 < 20.,0,"{""readingId"": ""e7eef546-8d44-4389-8181-e7757016b988"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 15:51:00+00:00,2026-01-28 00:24:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,509160.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=509160.0 > 60.,0,"{""readingId"": ""ab2b5aab-aa52-4c28-8a98-c9df404dcf17"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 20:00:00+00:00,2026-01-28 23:43:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC29,zoneC,HZC06,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.37,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.37 < 20.,0,"{""readingId"": ""b6f48515-c71c-4d8e-9a72-6255a1bad190"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 10:37:00+00:00,2026-01-28 14:57:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.45,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.45 < 20.,0,"{""readingId"": ""e3e74c2a-0151-44f6-991f-abf47d261904"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 00:29:00+00:00,2026-01-28 10:23:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC19,zoneC,HZC04,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.15,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.15 < 20.,0,"{""readingId"": ""d5370e96-807b-4f02-8390-830cf43b2df7"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 01:09:00+00:00,2026-01-27 02:25:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC24,zoneC,HZC05,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.43,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.43 < 20.,0,"{""readingId"": ""20f04ecb-86e5-490a-8831-7c1b844de8af"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 15:01:00+00:00,2026-01-29 06:04:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC09,zoneC,HZC02,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.02,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.02 < 20.,0,"{""readingId"": ""73601b21-abca-45a2-a1e8-28b454bcb377"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 11:49:00+00:00,2026-01-28 08:03:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,574440.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=574440.0 > 60.,0,"{""readingId"": ""8ac378ec-28f0-4c14-b6c8-7453c46244c5"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 04:51:00+00:00,2026-01-28 14:59:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.18,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.18 < 20.,0,"{""readingId"": ""6fde9dbd-5dea-4f29-8617-e1473e036852"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 12:59:00+00:00,2026-01-27 16:03:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,439620.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=439620.0 > 60.,0,"{""readingId"": ""cfd93697-3be8-4813-93a4-adb57d21220f"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 19:44:00+00:00,2026-01-29 15:48:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,667200.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=667200.0 > 60.,0,"{""readingId"": ""9b1991cf-f3bb-472b-8102-42339d436793"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 21:01:00+00:00,2026-01-28 00:36:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.24,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.24 < 20.,0,"{""readingId"": ""2804b5f2-5a9e-4e21-b987-46ffb3ec219c"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 15:16:00+00:00,2026-01-28 12:01:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.25,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.25 < 20.,0,"{""readingId"": ""dabeecc2-270f-45c8-bf95-e44682a6ac08"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 08:56:00+00:00,2026-01-27 19:56:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,19.37,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.37 < 20.,0,"{""readingId"": ""9850f98f-cd14-4d36-b48b-0a9ab03c82a5"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 11:57:00+00:00,2026-01-28 02:21:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,254.65,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=254.65 > 50.,1,"{""readingId"": ""9a954ffa-cdd4-4fb0-8679-2de76891e0f9"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 10:48:00+00:00,2026-01-28 03:52:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,335.7,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=335.7 > 50.,1,"{""readingId"": ""abf78b61-1e6b-4edb-aec8-f92cf45451f5"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-27 13:00:00+00:00,2026-01-28 23:17:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD05,zoneD,HZD01,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.81,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.81 < 20.,0,"{""readingId"": ""e5d16f9a-44b2-44ea-9dbf-6baa4e59b9ee"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-26 22:41:00+00:00,2026-01-28 12:08:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,258.09,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=258.09 > 50.,1,"{""readingId"": ""48ae98f3-e6cb-4b76-9ee3-1bcfbe7c99b4"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 10:23:00+00:00,2026-01-28 10:13:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,18.06,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.06 < 20.,0,"{""readingId"": ""998e2149-7420-49f9-bfc4-ad3e9e76717f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 12:17:00+00:00,2026-01-28 20:43:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T21:53:00+00:00,2026-01-26 21:53:00+00:00,259.48,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=259.48 > 50.,1,"{""readingId"": ""b9bbbf6a-609e-4308-959b-36abf393b8ed"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 10:41:00+00:00,2026-01-28 19:54:00+00:00,MANUAL,Review HVAC efficiency and load
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,366900.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=366900.0 > 60.,0,"{""readingId"": ""b4693010-5432-42b5-9667-c8f735874d5d"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 16:14:00+00:00,2026-01-29 00:34:00+00:00,MANUAL,Check device connectivity
SUS_HIGH_EMISSIONS,SUSTAINABILITY,HIGH,NEW,ENVZD12,zoneD,HZD02,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,1671.0,1500.0,SUS_HIGH_EMISSIONS triggered: co2ppm=1671.0 > 1500.,1,"{""readingId"": ""6711473f-8d16-43d6-9178-92955b191a71"", ""readingType"": ""environment""}",Review system status,PENDING,False,103,2026-01-27 01:32:00+00:00,2026-01-27 07:23:00+00:00,MANUAL,Review system status
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,379080.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=379080.0 > 60.,0,"{""readingId"": ""d4c696d7-cc0e-49fd-affb-771a774d2ba4"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 03:04:00+00:00,2026-01-27 17:46:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA18,zoneA,HZA03,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.22,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.22 < 20.,0,"{""readingId"": ""a8806a6b-721d-4c24-87a0-8f7a1f67670a"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 16:51:00+00:00,2026-01-28 07:25:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA24,zoneA,HZA04,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.55,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.55 < 20.,0,"{""readingId"": ""fe4cacc7-e29e-4e68-955d-1214c858b606"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 04:28:00+00:00,2026-01-27 17:27:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.12,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.12 < 20.,0,"{""readingId"": ""d0477f1a-e266-4114-a0bf-d9d354ca487e"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 13:11:00+00:00,2026-01-29 00:01:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA12,zoneA,HZA02,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,19.18,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.18 < 20.,0,"{""readingId"": ""307cf97b-94e5-40a6-be35-a11e77100382"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 15:25:00+00:00,2026-01-28 00:49:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.52,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.52 < 20.,0,"{""readingId"": ""71fef35f-fbaf-4f6a-a0f1-15c994172ebc"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 02:14:00+00:00,2026-01-27 22:09:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_AIR_QUALITY_001,OPERATIONS,MEDIUM,NEW,ENVZD12,zoneD,HZD02,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,1671.0,1200.0,OPS_AIR_QUALITY_001 triggered: co2ppm=1671.0 > 1200.,0,"{""readingId"": ""6711473f-8d16-43d6-9178-92955b191a71"", ""readingType"": ""environment""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 08:28:00+00:00,2026-01-27 16:36:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA35,zoneA,HZA06,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,19.2,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.2 < 20.,0,"{""readingId"": ""6d9fc048-05bf-485c-8f7c-dafc82b7cb70"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 02:47:00+00:00,2026-01-28 20:12:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB23,zoneB,HZB04,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,19.02,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.02 < 20.,0,"{""readingId"": ""cf904c23-fa7d-4d6d-82b4-a331b197f03f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 04:30:00+00:00,2026-01-29 00:45:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB35,zoneB,HZB06,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.15,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.15 < 20.,0,"{""readingId"": ""7ea764f0-2a3d-474d-b4de-223574d676c0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 01:31:00+00:00,2026-01-27 09:10:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB29,zoneB,HZB05,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,18.61,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.61 < 20.,0,"{""readingId"": ""e375985e-b204-47d1-a910-1643dbe3abaf"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 17:04:00+00:00,2026-01-28 19:25:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-26T22:08:00+00:00,2026-01-26 22:08:00+00:00,829860.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=829860.0 > 60.,0,"{""readingId"": ""99a3540d-a38e-4b59-976b-9a4aec787b33"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 16:56:00+00:00,2026-01-28 21:15:00+00:00,MANUAL,Check device connectivity
